Material Type,Machine Type,Output Quality,Temperature at Step 1 (°C),Pressure at Step 1 (bar),Processing Time at Step 1 (seconds),Temperature at Step 2 (°C),Pressure at Step 2 (bar),Processing Time at Step 2 (seconds),Temperature at Step 3 (°C),Pressure at Step 3 (bar),Processing Time at Step 3 (seconds),Temperature at Step 4 (°C),Pressure at Step 4 (bar),Processing Time at Step 4 (seconds),Temperature at Step 5 (°C),Pressure at Step 5 (bar),Processing Time at Step 5 (seconds),Temperature at Step 6 (°C),Pressure at Step 6 (bar),Processing Time at Step 6 (seconds),Temperature at Step 7 (°C),Pressure at Step 7 (bar),Processing Time at Step 7 (seconds),Temperature at Step 8 (°C),Pressure at Step 8 (bar),Processing Time at Step 8 (seconds),Temperature at Step 9 (°C),Pressure at Step 9 (bar),Processing Time at Step 9 (seconds),Temperature at Step 10 (°C),Pressure at Step 10 (bar),Processing Time at Step 10 (seconds)
Type A,Machine 1,0,73.65572609721802,9.366518188820585,124.09224536200576,90.07879441744677,7.4812987817876175,282.2299504939934,26.746489868283856,2.2609912549413385,122.05161099550666,74.3242416202489,9.620227558191951,157.2066492173252,72.53577767753572,5.4064308957487315,156.3865280888051,41.62806013962743,7.454192910107386,198.42711457870897,98.41859424290487,9.53673071051414,274.13589884824546,72.45019939400366,6.823168583822809,133.38973143301627,82.0926813262059,7.537186552672879,213.76719535190782,80.2884256181637,2.648995922315885,145.36273405464271
Type C,Machine 1,0,84.42112028261558,2.274833297837791,83.97526868509814,65.43553327988737,3.318327647825041,272.90617438852735,94.32853162592446,4.096031511481153,68.5990990268646,91.05763416694091,6.985307251821451,180.16797238107657,83.55534849237458,4.4372275395070035,116.95875982890084,36.88317421939385,4.82654862052911,269.0039330739819,68.59559223204093,5.116790940905059,295.15867126685123,24.68304398437465,7.75466837918439,129.37591085252652,40.1646248903818,2.82571884274955,254.20042105135508,45.327393764801165,6.682243447913034,258.495931945032
Type C,Machine 3,1,71.85531685348178,2.8657490528180567,131.11109405868865,34.01225867139126,1.6926446833697404,77.95517371616232,20.667755868438455,7.069542757053557,283.1059228526602,50.23352867979195,1.4105399083360532,200.91918440364955,45.74052216438909,7.309824256832284,119.43099162324926,72.74616518539935,5.540784314474418,197.10440526947244,49.22848777413445,6.3603295734773395,299.5744807152388,32.781733423147145,1.8360542504753852,128.74917426705355,45.722128255123806,3.8525068851470357,253.20945178013187,27.48157441024638,5.688796208516526,199.23044844291297
Type A,Machine 1,0,84.95564050371,3.2161040483761862,121.0926018278907,35.4403647511767,9.37497323371781,157.18291412669208,53.314410850224164,2.747778215030906,169.39081463937273,78.24431382967788,4.521121021318003,78.02294397988206,97.44004917019774,3.366008004153057,255.43853135599016,80.72119473219291,4.964504676332535,229.63950900382795,23.922315739741027,6.120990610810008,91.43558878654261,21.636195979305946,1.156122705520588,90.68963429200595,58.89423478007117,5.801149153205898,245.97552019007676,33.18188447155143,1.4941348469493116,137.2901385884498
Type B,Machine 3,1,56.10709744696421,8.44893760194486,150.38123746447437,80.33624078553233,1.9515901595272385,285.5239982077432,69.64465524533716,8.07231830723736,219.851731926099,49.23617485371369,9.228357793512401,228.3944325019368,89.71851273866064,9.95123880198777,294.9387071828483,89.78248981971721,4.894805295460157,109.99842447770473,25.56452193885719,6.757774935858592,298.78396297543645,75.99217755536031,4.153528732492499,203.72731463224724,86.18925050358993,4.580350869241311,87.98769208431847,32.34341888338805,1.2861766688166931,151.7499905391394
Type A,Machine 1,0,84.68064896432917,2.3617365363098433,71.65955336929868,30.93725791336275,4.254051674984295,107.79177701447122,30.58587673908412,2.1831605017370963,272.70835593294316,27.162160056662437,1.499571986314697,179.35720918357714,86.02437213693085,9.797082564594675,199.94937889583684,22.142723290599335,2.6444902119434577,253.3414425277158,62.116071446245556,8.700552637968354,198.04013864284227,94.17352187774698,7.621594177631635,213.94955132265687,61.49072153386772,9.212594656954247,215.6218627257826,36.62522270287539,7.973000869257149,243.2426798178136
Type C,Machine 3,0,30.79004135713231,1.2994114216424608,55.11044065970215,60.73773327161401,8.361200948612758,289.7436557648434,22.85780302254362,5.412545000765512,225.8552499625906,38.45799367903807,5.973038230040065,172.62883912991998,23.54264657669819,9.836836172766004,243.49999795400964,80.37941853952442,1.1244964479309874,216.87788286503732,77.63070520897475,7.2440218198460515,55.69096396505228,72.36575890494969,3.202620067358517,184.29466885610157,70.27032182839434,2.696309578551208,175.853187163624,50.971910609074996,7.468799790292261,248.3507066734237
Type A,Machine 3,0,82.10456131182794,6.447767609265277,226.21857570759047,75.1873679095606,1.620811290496631,156.9426113220855,25.970519883997135,5.234760730705552,88.4363588963293,82.73211984730776,1.5079114839494554,182.0687233222063,95.18267649999491,7.952465409417482,72.02681508442886,35.94447779975489,8.432608245718129,128.16539177122144,68.56683801505017,8.281603939904194,71.38745761397546,99.67479090503329,5.189594539782871,63.29342717971163,43.00086875304309,4.154884637559304,155.90797658882084,23.650209691936972,8.723283873830553,201.96541444698224
Type C,Machine 2,0,94.68973156472784,4.311778428494794,185.4855824759006,89.98189855680229,1.7072469203957394,174.75328448888416,21.756505239150307,3.522515250029414,233.062549220573,95.61472118195091,6.273100665868094,117.14274499865417,79.98432980200235,2.108495601717022,214.20253057600422,78.75335563441766,3.095973005861323,181.06081317781204,25.45579164892591,4.897607423141226,137.99442950679995,38.15897528666181,1.6943599883357958,219.07545582635186,56.01056557471125,1.0529147667571879,247.74401378747214,92.21691878068856,1.332160338699806,89.89128994443311
Type C,Machine 2,0,69.57856143027303,3.860283907900725,186.24645886466124,71.95707482305876,6.740936726896511,229.05808799692065,99.48215405398295,5.115098749434942,232.3942906141617,45.75859740145746,9.026971539151491,101.96331297159196,45.48258107080218,5.577184013398046,219.01169336156164,45.81328886850497,9.67299435952683,227.05418409220778,57.29654157263418,2.499245241916081,170.30695696831765,80.54290198690407,6.982577947685642,133.81982992922627,37.805225254770406,4.383570464753537,193.52561975674297,37.470370193962594,3.1792746013532347,157.53781232740255
Type A,Machine 1,0,94.3919044794789,7.027362576039563,79.37789487247677,43.24473828747265,5.070270139706193,163.62558214719428,25.809841109867897,9.39740149379112,118.98571074706852,29.342242038356964,3.9849539612019282,116.09675019229009,26.536461541395155,8.919628319254219,234.5750370825891,34.39604377276862,3.5995946427060628,249.75126202573097,39.743129898419774,7.975705629352249,269.77095006229183,87.06144722509653,8.918540257951921,179.3223206656263,65.49626152103693,9.673823622612067,215.4500799216847,66.63524018020334,6.370297281352561,209.89064153201645
Type A,Machine 3,1,85.41728870796584,1.1042989727723658,164.64704191979814,82.70032106821617,7.445100564656493,216.63671709043416,53.631766588120655,4.728510124983826,205.6248244221141,38.66040256263753,3.790047488149259,242.4401610097007,94.50174436490248,3.9703419474881456,124.7784457544736,37.52016810876342,5.017312404585843,77.37282613135488,77.20849682144802,4.835368287533658,76.24698681902515,27.88260721202329,9.928446430534999,219.05161909365341,29.383607118742027,5.061593767596594,219.1685147624627,70.3686563151729,4.90088321914541,145.76742219474127
Type B,Machine 2,0,39.610562344842236,5.741071673748647,111.10920923474924,41.98738490766423,5.1014813371251435,103.51512865159182,34.38473395627803,6.396397678618558,193.1392543614336,35.69369138010836,1.941413767974043,246.52885736395527,55.13217814154366,1.4153857662254665,268.5695508096201,87.94198601330682,4.352377791179877,63.02221263992212,85.29649071687074,1.870109064156538,165.06280732092182,46.94540290294343,3.5318264147033633,211.43540641869157,72.82891534366551,1.6077831622643493,220.21286420490162,37.589964375892535,8.36020909820478,283.36093941773146
Type B,Machine 2,0,81.42322529551265,1.5011453393241676,139.64670162480041,61.55739528530266,8.609816195916633,265.33952126549684,78.42280373198764,2.6061132765489474,223.5080403171724,23.978358308427996,3.876899613381602,69.04770901646005,56.94873573052788,4.532078982786821,285.7340161485535,56.87251060369021,8.803164968958654,263.948213070715,37.52805453245921,1.3760718771879907,227.70115580179623,87.49380680431692,7.906829211378607,174.07887570509774,22.614901606866855,6.78294586603095,189.35677239571817,70.86634671136395,1.642717400377063,262.61318528901353
Type C,Machine 1,0,55.16747659741365,3.4698056202559817,228.3036892825875,26.190601385925962,4.854060909420903,108.3623579890668,97.3483717002544,4.394533589819666,153.86197425725607,63.485701729254195,9.746039630131333,122.26049948803387,31.01592505894457,6.902710643228202,193.5471708112177,44.250214731464965,2.7952680432730133,287.0693037342378,96.1509912301431,7.624666242726406,75.26459751947772,99.69786062956751,7.993056485356375,251.78774490388037,51.03653501767502,3.0417936026085175,173.9613249487841,64.0921885289036,2.249995550757566,158.9343015209576
Type B,Machine 2,0,77.48152189913483,7.232187528395052,237.62885921488996,51.14954817346753,5.256761376661567,196.18487891154743,91.98617449505188,3.399152250775345,218.8944375720928,42.71270925089724,9.055513558360172,168.35568874602825,36.39529663091743,6.9189245827607575,232.08527477604866,34.66961753416082,9.778628661778892,285.88952786897664,93.93521358463653,7.1240964852605675,280.8357478110887,61.91969846370924,6.02564919577672,112.60188263791753,35.29571668213458,9.043025617272,63.448259865373956,58.82696275143004,2.699289528707718,72.80388868119276
Type B,Machine 3,1,33.00830285769939,4.078192208280832,169.4410207256228,24.81459619624374,1.3150535824259824,130.2782494535901,97.90553550087895,4.446326106379248,86.58747172297255,83.85616968606342,4.823768573199896,65.91202125698452,30.554850836185665,7.214931879098978,139.82152222084676,50.16607446855508,7.223735696127006,78.11496186329072,83.17527098329596,4.229810749577806,61.2474194111922,88.07886789496169,3.353806612826314,252.88631987366296,37.11989898873479,1.5603816229098786,215.5217166016702,27.040752218353727,2.1763978120337937,295.02105217505925
Type B,Machine 3,1,30.00576403129945,1.8055907790163404,298.5638975981486,37.899651297655026,2.2785193517529363,116.94271161358239,80.86343649150356,2.691519816322959,257.48592963546923,43.76282497312914,9.710281332482786,217.04633959486762,29.38194660362745,7.895695440164313,170.14476825392012,20.171380419899634,2.645148800865207,206.21610391982819,89.89028617793764,2.659914662954286,158.7384421969326,22.321860750442262,1.7883467906396533,228.9663401425425,39.63353296734694,5.192555644439659,120.03945369259115,89.50604140418045,6.134409075876504,165.38833667758246
Type C,Machine 2,0,29.45820128878262,5.5984666221921335,188.87903640195142,56.82723376366901,9.025980895212523,138.462977155035,31.72892719431351,7.775590612403293,242.9834613201192,87.79463245046412,9.166914036997401,219.66608225174943,42.731316264766704,4.57695480544791,263.1600816488336,88.09653405595608,8.715592847710314,160.29321543057875,63.86919051204514,5.64118102214297,168.5196177841782,85.16778860985661,1.369289548133425,246.3975658493524,31.82175059655009,6.234991564877251,241.58239307543857,55.21079263063751,3.811560965149993,98.26515703864743
Type A,Machine 1,1,39.99709911397845,1.0829672034415931,272.790963175695,25.58114579313787,6.089357142821483,117.36129220811523,66.8239012078191,6.121815478680123,219.91222583446284,56.419973845118605,9.674526624548525,222.89256336520063,61.46285783947174,4.955160737843285,135.9125878422525,31.082814936369687,9.897381708630489,221.98009474906382,25.059483188528226,9.267867526589102,248.08933111155707,53.61034307665876,5.129128260789178,238.73153256282166,66.40469077782198,4.621186888895009,243.85281956615316,24.179158354795327,2.2339314233365366,282.42669241794204
Type A,Machine 3,0,69.00360501522186,5.617648731714917,109.58309222969666,56.05728604039996,4.048344726983874,242.06043905370953,21.1354350977458,8.391045405623332,74.98140265121384,98.15033446780993,4.59192492939824,173.11421536042303,72.79378826492538,5.011101929567023,113.91199510273701,50.92601470855542,4.861590132612941,104.23916707298656,59.44702424860421,9.906720102578381,283.27253876161944,62.42107545419507,4.031246063417486,78.24399037204084,53.335601766027466,3.861502829661002,65.17266675883252,48.10783019892539,3.305647864030331,100.51734390551377
Type A,Machine 3,0,98.2980508664704,7.615865931156771,255.91450096833174,68.3076101271374,1.1242220617104668,181.27373977955622,96.657689813108,5.970651798682155,205.76761572073409,61.2803104065911,6.604723004341249,201.0094124634808,93.31846776429083,5.30405888754355,215.38474627662504,27.663267674759755,5.2918278672011585,246.89613672231314,32.607774052674884,5.651433137999612,170.05713121472803,21.067578142948086,1.628592229027258,166.99898254164603,74.2761969938365,5.17004756207401,110.8721734605569,52.69820511881684,1.9860808881618592,79.55235643226007
Type B,Machine 1,0,22.567243428356704,1.5170174757156811,125.45477078491861,97.08235083696097,8.932542679200086,91.002645014664,36.36499151743199,7.826472875722153,78.12316121616146,78.54673554386898,4.681590510772308,282.0013466964028,70.25792169943429,9.331167686840713,205.1178023617715,21.147019156555658,3.828405690084272,142.4993071324795,86.90819108268583,5.732193363580275,185.12442146926338,31.578416526930148,5.3518112959656765,292.81002034499295,79.75509036298668,6.795575603555142,213.55197001489077,36.776467311874505,2.331618842180023,204.86117629740488
Type C,Machine 3,0,42.1947854651217,5.804252547319092,241.9072548007029,37.706276870991104,2.682595909492947,283.08469190363917,25.750152935196358,2.918693078976917,120.82464760658189,36.92205623377049,2.417482256373113,141.52511076715473,74.12816658896841,2.2988865101744604,291.3845146947583,78.72645753409024,7.0772967524238135,151.24810683661067,74.0859077283188,7.193577329092018,234.81543027573156,43.34121250064334,1.569670363546659,215.12982362977655,33.829830668230834,9.573368020702143,221.4838733075476,25.233227965166883,1.8480650974420239,258.334134660581
Type B,Machine 2,0,95.6114244972324,3.5321434660978444,58.12037248069616,78.27990011590579,8.96325555692842,60.67150319570695,33.219836226126006,5.682063741546974,72.85322208201946,31.616385896692442,6.279680448038848,97.25768638752689,54.17255783319463,7.4834943174149124,98.6304021972303,27.930574109315643,8.09520401176336,58.26127384307202,84.84931642676992,2.342863441048282,234.14475936085034,87.65643498372673,4.338795574606887,103.89390912588718,25.19608304215864,9.709393047573082,160.36795505277794,55.657733433398946,1.2279307456091537,232.92324987268728
Type B,Machine 3,1,74.93227340020812,4.20167890049569,83.79751069148904,54.27409241207861,3.2801229779234014,162.0540974520717,79.30994542758212,5.733107538379081,267.21992998509836,27.157022578990706,2.055276392678065,219.40830459444086,93.60893233471805,2.797078642248368,118.34331995543097,63.813933707659494,7.938388401008744,58.314754575007385,98.2972065334887,6.332223828565743,266.2989234180436,35.09011932366757,7.085771293585005,243.9335228983973,72.11500531503589,9.251963506169655,277.83517734921145,85.75748323788613,1.3913148853292459,101.28854518921078
Type B,Machine 3,1,66.520738158667,4.794786624010046,89.12473959623588,20.000689735280048,2.8677445701192967,86.37338975747258,47.86190388635496,4.211000230930059,286.1707942048662,94.51438204976549,5.47503448184651,83.01833774183835,56.03057787650311,4.15536542008865,172.44187390553583,22.52149964926538,8.363388621685402,155.9431199101477,30.393825530684246,1.486390249922131,57.20881844408952,79.3310525780221,3.3619166889804175,144.09860789893324,25.35865874212975,1.134863533200733,143.99281994517224,64.3184442194073,8.463522647847727,288.0530394711227
